loan_id,installment_id,installment_number,installment_duedate,repaid_date,capital_due,capital_paid,interests_paid
loan_2933982,8z780g877ihg13zx017ihyg9252763zg,3,2022-05-16,2022-05-13,359.16,359.16,0.0
loan_2933982,8z780g877ihg13zx017ihyg9253y63zx,6,2022-06-30,2022-06-29,355.88,355.875,0.0
loan_2933982,8z780g877ihg13zx017ihyg9253y63zh,5,2022-06-15,2022-06-14,359.16,359.16,0.0
loan_2933982,8z780g877ihg13zx017ihyg9252763zy,4,2022-05-31,2022-05-30,359.16,359.16,0.0
loan_2933982,8z780g877ihg13zx017ihyg9252763zz,2,2022-05-02,2022-04-28,359.16,359.16,0.0
loan_2933982,8z780g877ihg13zx017ihyg9252763z9,1,2022-04-18,2022-04-16,359.16,359.16,0.0
loan_9237342,8z7807zh7i1y8207017i2019x67y52zg,1,2022-03-15,2022-02-28,437.27,437.27,0.0
loan_9237342,8z7807zh7i1y8207017i2019x67y52zh,3,2022-04-18,2022-04-15,218.27,218.27,0.0
loan_9237342,8z7807zh7i1y8207017i2019x67y52zx,4,2022-05-02,,0.0,0.0,0.0
loan_9237342,8z7807zh7i1y8207017i2019x67y52zy,2,2022-03-31,2022-03-29,218.27,218.27,0.0
loan_7775138,8z7826587x495031017x4z7x643y120g,2,2022-02-15,2022-02-18,132.13,132.13,58.0
loan_7775138,8z7826587x495031017x4z7x643y120y,3,2022-02-28,2022-02-28,132.13,132.13,0.0
loan_7775138,8z7826587x495031017x4z7x643y120h,4,2022-03-15,,130.89,0.0,0.0
loan_7775138,8z7826587x495031017x4z7x643y120z,1,2022-01-31,2022-01-28,132.13,132.13,0.0
loan_6048818,8z7820xz7h0i2x63017h100z3h081z50,2,2021-12-15,2021-12-14,840.96,840.96,0.0
loan_6048818,8z7820xz7h0i2x63017h100z3h1z1z51,3,2021-12-31,2021-12-31,840.96,840.96,0.0
loan_6048818,8z7820xz7h0i2x63017h100z3h081z4i,1,2021-11-30,2021-11-27,1095.0,1095.0,0.0
loan_6048818,8z7820xz7h0i2x63017h100z3h1z1z52,4,2022-01-17,2022-01-17,585.39,585.387,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi152100,1,2021-11-30,2021-11-29,1329.7606999999998,1329.7606999999998,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi2z2102,3,2021-12-31,,0.0,0.0,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi152101,2,2021-12-15,,0.0,0.0,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi2y2107,8,2022-03-15,,0.0,0.0,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi2z2105,6,2022-02-15,,0.0,0.0,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi2z2103,4,2022-01-17,,0.0,0.0,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi2z2104,5,2022-01-31,,0.0,0.0,0.0
loan_6523924,8z7825637h0z11i8017h0z7ghi2z2106,7,2022-02-28,,0.0,0.0,0.0
loan_3190036,8z7820h17xz0xxz5017xz233308i09hy,5,2022-04-18,2022-04-18,796.43,796.43,0.0
loan_3190036,8z7820h17xz0xxz5017xz233308i09hz,3,2022-03-15,2022-03-15,796.43,796.43,0.0
loan_3190036,8z7820h17xz0xxz5017xz233307z09h8,1,2022-02-15,2022-02-15,796.43,796.43,0.0
loan_3190036,8z7820h17xz0xxz5017xz233307z09h9,2,2022-02-28,2022-02-28,796.43,796.43,0.0
loan_3190036,8z7820h17xz0xxz5017xz233308i09hh,6,2022-05-02,2022-05-02,795.08,795.0795,0.0
loan_3190036,8z7820h17xz0xxz5017xz233308i09hg,4,2022-03-31,2022-03-31,796.43,796.43,0.0
loan_2589552,8z7820gy806g0ix9018078g8zyyz6y2z,2,2022-05-31,,0.0,0.0,0.0
loan_2589552,8z7820gy806g0ix9018078g8zyx86y2h,5,2022-07-15,,0.0,0.0,0.0
loan_2589552,8z7820gy806g0ix9018078g8zyx86y2x,6,2022-08-01,,0.0,0.0,0.0
loan_2589552,8z7820gy806g0ix9018078g8zyx86y2g,3,2022-06-15,,0.0,0.0,0.0
loan_2589552,8z7820gy806g0ix9018078g8zyyz6y29,1,2022-05-16,2022-05-14,972.37,972.3746,0.0
loan_2589552,8z7820gy806g0ix9018078g8zyx86y2y,4,2022-06-30,,0.0,0.0,0.0
loan_1674608,8z7823zi7hh2x704017hh4x9x36047yg,3,2022-01-31,,186.05,0.0,0.0
loan_1674608,8z7823zi7hh2x704017hh4x9x37647h0,8,2022-04-18,,199.217,0.0,0.0
loan_1674608,8z7823zi7hh2x704017hh4x9x36047yz,2,2022-01-17,,172.48,0.0,0.0
loan_1674608,8z7823zi7hh2x704017hh4x9x37647yx,6,2022-03-15,,198.92,0.0,0.0
loan_1674608,8z7823zi7hh2x704017hh4x9x37647yy,4,2022-02-15,,188.8583,0.0,0.0
loan_1674608,8z7823zi7hh2x704017hh4x9x37647yi,7,2022-03-31,,203.41,0.0,0.0
loan_1674608,8z7823zi7hh2x704017hh4x9x36047y9,1,2021-12-31,2021-12-30,185.32,185.3178,40.14
loan_1674608,8z7823zi7hh2x704017hh4x9x37647yh,5,2022-02-28,,196.5671,0.0,0.0
loan_0169818,8z78009i7h0z12x0017h0y0g9xxx6238,1,2021-11-30,2021-11-10,754.9295000000001,754.9295000000001,0.0
loan_8156242,8z7800627xgiy706017xy1g080z44993,3,2022-03-15,2022-03-15,148.92,148.92,0.0
loan_8156242,8z7800627xgiy706017xy1g080z44991,1,2022-02-15,2022-02-15,157.68,157.68,0.0
loan_8156242,8z7800627xgiy706017xy1g080z44992,2,2022-02-28,2022-02-28,149.65,149.65,0.0
loan_8156242,8z7800627xgiy706017xy1g080z44994,4,2022-03-31,2022-03-30,140.16,140.16,0.0
loan_2938540,8z7806857iixx73g01800224ix5h21z0,3,2022-05-16,2022-05-10,2238.31,2238.3114,80.03
loan_2938540,8z7806857iixx73g01800224ix8221z4,7,2022-07-15,,0.0,0.0,0.0
loan_2938540,8z7806857iixx73g01800224ix8221z2,5,2022-06-15,,0.0,0.0,0.0
loan_2938540,8z7806857iixx73g01800224ix5h219x,1,2022-04-18,2022-04-16,366.4016,366.4016,71.08
loan_2938540,8z7806857iixx73g01800224ix8221z5,8,2022-08-01,,0.0,0.0,0.0
loan_2938540,8z7806857iixx73g01800224ix5h219i,2,2022-05-02,2022-04-25,377.34,377.337,56.1
loan_2938540,8z7806857iixx73g01800224ix8221z3,6,2022-06-30,,0.0,0.0,0.0
loan_2938540,8z7806857iixx73g01800224ix8221z1,4,2022-05-31,,0.0,0.0,0.0
loan_2820634,8z78067i7y8x4287017y9108ih0z6z63,4,2021-12-15,2021-12-14,123.01,123.005,0.0
loan_2820634,8z78067i7y8x4287017y9108iyi06z60,1,2021-11-01,2021-10-29,123.37,123.37,0.0
loan_2820634,8z78067i7y8x4287017y9108iyi06z62,3,2021-11-30,2021-11-27,123.37,123.37,0.0
loan_2820634,8z78067i7y8x4287017y9108iyi06z61,2,2021-11-16,2021-11-11,123.37,123.37,0.0
loan_2379516,8z7827617ygy9688017ygx384hgg6216,6,2022-01-31,,384.27,0.0,0.0
loan_2379516,8z7827617ygy9688017ygx384hg96215,5,2022-01-17,,367.07,0.0,0.0
loan_2379516,8z7827617ygy9688017ygx384hgg6217,7,2022-02-15,,392.19,0.0,0.0
loan_2379516,8z7827617ygy9688017ygx384hg96212,2,2021-11-30,,349.44,307.0964,146.32
loan_2379516,8z7827617ygy9688017ygx384hg96214,4,2021-12-31,,359.8097,0.0,0.0
loan_2379516,8z7827617ygy9688017ygx384hgg6218,8,2022-02-28,,440.117,0.0,0.0
loan_2379516,8z7827617ygy9688017ygx384hg96211,1,2021-11-16,2021-11-30,306.01,306.0087,205.81
loan_2379516,8z7827617ygy9688017ygx384hg96213,3,2021-12-15,,353.94780000000003,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g39163034g,8,2022-02-28,,212.51,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g3914y0345,2,2021-11-30,,170.76,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g391630348,5,2022-01-17,,179.4,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g3914y0346,3,2021-12-15,,172.97,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g391630349,6,2022-01-31,,187.79,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g3914y0347,4,2021-12-31,,175.84,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g3914y0344,1,2021-11-16,,147.16,0.0,0.0
loan_4861554,8z782hzh7yg77654017yg7g39163034z,7,2022-02-15,,191.66,0.0,0.0
loan_5660434,8z782x757iyg943g017iyi8z20230h41,5,2022-06-15,2022-06-05,237.25,237.25,0.0
loan_5660434,8z782x757iyg943g017iyi8z20230h3x,2,2022-05-02,2022-04-28,237.25,237.25,0.0
loan_5660434,8z782x757iyg943g017iyi8z20230h3i,3,2022-05-16,2022-05-14,237.25,237.25,0.0
loan_5660434,8z782x757iyg943g017iyi8z20230h40,4,2022-05-31,2022-05-31,237.25,237.25,0.0
loan_5660434,8z782x757iyg943g017iyi8z20260h42,6,2022-06-30,2022-06-26,235.06,235.06,0.0
loan_5660434,8z782x757iyg943g017iyi8z20230h3h,1,2022-04-18,2022-04-17,237.25,237.25,0.0
loan_1295438,8z7805g97hy371i7017hy3ii7zyg30g9,6,2022-03-15,2022-03-11,312.1772,312.1772,0.0
loan_1295438,8z7805g97hy371i7017hy3ii7zzz30g4,1,2021-12-31,2021-12-28,314.63,314.63,0.0
loan_1295438,8z7805g97hy371i7017hy3ii7zyg30g6,3,2022-01-31,2022-01-28,314.63,314.63,0.0
loan_1295438,8z7805g97hy371i7017hy3ii7zyg30g8,5,2022-02-28,2022-02-25,314.63,314.63,0.0
loan_1295438,8z7805g97hy371i7017hy3ii7zzz30g5,2,2022-01-17,2022-01-14,314.63,314.63,0.0
loan_1295438,8z7805g97hy371i7017hy3ii7zyg30g7,4,2022-02-15,2022-02-11,314.63,314.63,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605i0gy8,7,2022-02-28,2022-02-28,416.1,416.1,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605g0gy6,5,2022-01-31,2022-01-31,416.1,416.1,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605g0gy4,3,2021-12-31,2021-12-28,416.1,416.1,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605i0gy9,8,2022-03-15,2022-03-15,412.03,412.0266,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605i0gy7,6,2022-02-15,2022-02-15,416.1,416.1,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605g0gy3,2,2021-12-15,2021-12-12,416.1,416.1,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605g0gy2,1,2021-11-30,2021-11-30,416.1,416.1,0.0
loan_2228202,8z780gx37h3h9586017h3x0g605g0gy5,4,2022-01-17,2022-01-16,416.1,416.1,0.0
loan_5240550,8z780y2x7h763633017h78ih936i7y2x,6,2022-02-28,2022-02-28,69.28,69.277,0.0
loan_5240550,8z780y2x7h763633017h78ih936i7y2y,4,2022-01-31,2022-01-31,71.53999999999999,71.53999999999999,0.0
loan_5240550,8z780y2x7h763633017h78ih93507y29,1,2021-12-15,2021-12-14,71.53999999999999,71.53999999999999,0.0
loan_5240550,8z780y2x7h763633017h78ih93507y2z,2,2021-12-31,2021-12-31,71.53999999999999,71.53999999999999,0.0
loan_5240550,8z780y2x7h763633017h78ih936i7y2g,3,2022-01-17,2022-01-16,71.53999999999999,71.53999999999999,0.0
loan_5240550,8z780y2x7h763633017h78ih936i7y2h,5,2022-02-15,2022-02-16,71.53999999999999,71.53999999999999,0.0
loan_2855394,8z7823297ih5xh5z017ih99xx59h4y3g,2,2022-05-02,2022-05-31,352.59,352.59,58.0
loan_2855394,8z7823297ih5xh5z017ih99xx5z14y3i,6,2022-06-30,2022-06-30,350.4,350.4,0.0
loan_2855394,8z7823297ih5xh5z017ih99xx59h4y3y,3,2022-05-16,2022-05-31,352.59,352.59,58.0
loan_2855394,8z7823297ih5xh5z017ih99xx59h4y3z,1,2022-04-18,2022-05-31,353.32,353.32,58.0
loan_2855394,8z7823297ih5xh5z017ih99xx59h4y3x,5,2022-06-15,2022-06-30,352.59,352.59,58.0
loan_2855394,8z7823297ih5xh5z017ih99xx59h4y3h,4,2022-05-31,2022-05-31,354.78,354.78,0.0
loan_8584070,8z780x237ihg10gg017ihg54yh9z106i,1,2022-04-18,2022-04-21,162.79,162.79,58.0
loan_8584070,8z780x237ihg10gg017ihg54yh9z1071,3,2022-05-16,2022-05-15,162.79,162.79,0.0
loan_8584070,8z780x237ihg10gg017ihg54yh9z1070,2,2022-05-02,2022-05-02,162.79,162.79,0.0
loan_8584070,8z780x237ihg10gg017ihg54yhzi1072,4,2022-05-31,2022-05-31,161.91400000000002,161.91400000000002,0.0
loan_8259722,8z78205y80702g87018078640153450z,5,2022-07-15,2022-07-15,187.61,187.61,0.0
loan_8259722,8z78205y80702g870180786401344506,1,2022-05-16,2022-05-06,187.61,187.61,0.0
loan_8259722,8z78205y80702g870180786401344507,2,2022-05-31,2022-05-30,187.61,187.61,0.0
loan_8259722,8z78205y80702g870180786401344508,3,2022-06-15,2022-06-14,187.61,187.61,0.0
loan_8259722,8z78205y80702g870180786401344509,4,2022-06-30,2022-06-29,187.61,187.61,0.0
loan_8259722,8z78205y80702g87018078640153450g,6,2022-08-01,2022-07-29,186.15,186.15,0.0
loan_8391466,8z782x737ix56215017ix6446025701z,1,2022-04-18,2022-04-15,569.4,569.4,0.0
loan_8391466,8z782x737ix56215017ix6446041701y,3,2022-05-16,2022-05-16,569.4,569.4,0.0
loan_8391466,8z782x737ix56215017ix6446025701g,2,2022-05-02,2022-05-16,569.4,569.4,58.0
loan_8391466,8z782x737ix56215017ix6446041701h,4,2022-05-31,2022-05-25,568.82,568.816,0.0
loan_6434772,8z7800zi800933h801800hzx8y8z25h8,2,2022-05-16,2022-05-16,143.81,143.81,0.0
loan_6434772,8z7800zi800933h801800hzx8yzz25hy,6,2022-07-15,2022-07-16,142.2,142.204,0.0
loan_6434772,8z7800zi800933h801800hzx8y8z25h7,1,2022-05-02,2022-05-02,143.81,143.81,0.0
loan_6434772,8z7800zi800933h801800hzx8y8z25h9,3,2022-05-31,2022-05-31,143.81,143.81,0.0
loan_6434772,8z7800zi800933h801800hzx8yzz25hg,5,2022-06-30,2022-06-30,143.81,143.81,0.0
loan_6434772,8z7800zi800933h801800hzx8y8z25hz,4,2022-06-15,2022-06-15,143.81,143.81,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20g6575i,1,2021-11-30,2021-11-30,310.37,310.3668,130.84
loan_4631170,8z7804xi7h23h2xz017h26hi20g65760,2,2021-12-15,,317.3894,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h65768,10,2022-04-18,,374.12,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h65766,8,2022-03-15,,362.8611,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h25763,5,2022-01-31,,343.52,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h25761,3,2021-12-31,,319.14,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h6576z,12,2022-05-16,,407.121,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h25765,7,2022-02-28,,361.51,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h25762,4,2022-01-17,,321.9,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h25764,6,2022-02-15,,346.83,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h65769,11,2022-05-02,,389.07,0.0,0.0
loan_4631170,8z7804xi7h23h2xz017h26hi20h65767,9,2022-03-31,,368.74,0.0,0.0
loan_3945018,8z7809467xg05hh0017xg37z9ig87098,8,2022-05-31,,0.0,0.0,0.0
loan_3945018,8z7809467xg05hh0017xg37z9ig47092,2,2022-02-28,2022-02-28,68.83,68.8317,15.71
loan_3945018,8z7809467xg05hh0017xg37z9ig87097,7,2022-05-16,2022-05-07,152.36,152.3583,2.55
loan_3945018,8z7809467xg05hh0017xg37z9ig47091,1,2022-02-15,2022-02-15,65.36,65.3642,20.46
loan_3945018,8z7809467xg05hh0017xg37z9ig47095,5,2022-04-18,2022-04-15,72.48899999999999,72.48899999999999,10.7
loan_3945018,8z7809467xg05hh0017xg37z9ig47094,4,2022-03-31,2022-03-31,70.02,70.0216,14.08
loan_3945018,8z7809467xg05hh0017xg37z9ig87096,6,2022-05-02,2022-04-30,74.39,74.387,8.1
loan_3945018,8z7809467xg05hh0017xg37z9ig47093,3,2022-03-15,2022-03-15,68.87,68.8682,15.66
loan_9211190,8z782x1480566zz801805xzhg2906x86,2,2022-05-31,2022-05-31,324.85,324.85,0.0
loan_9211190,8z782x1480566zz801805xzhg2906x88,4,2022-06-30,2022-07-01,324.12,324.12,0.0
loan_9211190,8z782x1480566zz801805xzhg2736x85,1,2022-05-16,2022-05-16,324.85,324.85,0.0
loan_9211190,8z782x1480566zz801805xzhg2906x87,3,2022-06-15,2022-06-15,324.85,324.85,0.0
loan_5638742,8z78253i7i989h64017i9zz818gi6i84,3,2022-05-02,2022-04-29,75.19,75.19,0.0
loan_5638742,8z78253i7i989h64017i9zz818gi6i85,4,2022-05-16,2022-05-13,75.19,75.19,0.0
loan_5638742,8z78253i7i989h64017i9zz818gi6i83,2,2022-04-18,2022-04-12,75.19,75.19,0.0
loan_5638742,8z78253i7i989h64017i9zz818z16i82,1,2022-03-31,2022-03-30,75.19,75.19,0.0
loan_2918122,8z7826z77h717297017h73h91i6g36y4,3,2022-01-17,2022-07-21,251.0689,251.0689,159.07
loan_2918122,8z7826z77h717297017h73h91i6g36y3,2,2021-12-31,2022-07-21,249.3899,249.3899,161.37
loan_2918122,8z7826z77h717297017h73h91i8336yz,9,2022-04-18,2022-07-21,291.4671,291.4671,103.73
loan_2918122,8z7826z77h717297017h73h91i8336yy,11,2022-05-16,2022-07-21,311.48,311.4764,76.32
loan_2918122,8z7826z77h717297017h73h91i8136y5,4,2022-01-31,2022-07-21,269.38,269.3846,133.98
loan_2918122,8z7826z77h717297017h73h91i8136y9,8,2022-03-31,2022-07-21,288.2259,288.2259,108.17
loan_2918122,8z7826z77h717297017h73h91i8136y8,7,2022-03-15,2022-07-21,284.08680000000004,284.08680000000004,113.84
loan_2918122,8z7826z77h717297017h73h91i8336yh,12,2022-05-31,2022-07-21,321.857,321.857,67.98
loan_2918122,8z7826z77h717297017h73h91i8136y7,6,2022-02-28,2022-07-21,283.96,283.9554,114.02
loan_2918122,8z7826z77h717297017h73h91i8336yg,10,2022-05-02,2022-07-21,305.04,305.0378,85.14
loan_2918122,8z7826z77h717297017h73h91i8136y6,5,2022-02-15,2022-07-21,271.5162,271.5162,131.06
loan_2918122,8z7826z77h717297017h73h91i6g36y2,1,2021-12-15,2022-07-21,248.4847,248.4847,162.61
loan_3797952,8z782iy87xx901hy017xxg4g90hi389i,5,2022-05-02,,773.8,0.0,0.0
loan_3797952,8z782iy87xx901hy017xxg4g90hi389h,3,2022-03-31,2022-03-31,773.8,773.8,0.0
loan_3797952,8z782iy87xx901hy017xxg4g90hi389y,2,2022-03-15,2022-03-12,773.8,773.8,0.0
loan_3797952,8z782iy87xx901hy017xxg4g90hi389x,4,2022-04-18,2022-04-18,773.8,773.8,0.0
loan_3797952,8z782iy87xx901hy017xxg4g90hi38z0,6,2022-05-16,,773.22,0.0,0.0
loan_3797952,8z782iy87xx901hy017xxg4g90yz389g,1,2022-02-28,2022-02-28,773.8,773.8,0.0
loan_1414518,8z782iiz7h52265g017h55863h905x77,1,2021-12-15,2021-12-15,443.84,443.84,0.0
loan_1414518,8z782iiz7h52265g017h55863h905x78,2,2021-12-31,2021-12-31,443.84,443.84,0.0
loan_1414518,8z782iiz7h52265g017h55863hz45x7g,5,2022-02-15,2022-02-15,443.84,443.84,0.0
loan_1414518,8z782iiz7h52265g017h55863hz45x7x,8,2022-03-31,,440.45,440.19,0.0
loan_1414518,8z782iiz7h52265g017h55863h905x7z,4,2022-01-31,2022-01-31,443.84,443.84,0.0
loan_1414518,8z782iiz7h52265g017h55863hz45x7y,6,2022-02-28,2022-02-28,443.84,443.84,0.0
loan_1414518,8z782iiz7h52265g017h55863hz45x7h,7,2022-03-15,2022-03-15,443.84,443.84,0.0
loan_1414518,8z782iiz7h52265g017h55863h905x79,3,2022-01-17,2022-01-17,445.3,445.3,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26y202h,1,2021-12-31,,420.06389999999993,86.9284,14.02
loan_4917118,8z7822927h9z439x017h9h0hz26y202x,2,2022-01-17,,489.36,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26y202i,3,2022-01-31,,528.51,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz2702038,12,2022-06-15,,742.8041999999999,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26x2035,9,2022-05-02,,598.2787999999999,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz2702037,11,2022-05-31,,621.76,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26x2034,8,2022-04-18,,567.36,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26x2032,6,2022-03-15,,556.25,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26x2033,7,2022-03-31,,563.24,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26y2031,5,2022-02-28,,558.15,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26y2030,4,2022-02-15,,531.59,0.0,0.0
loan_4917118,8z7822927h9z439x017h9h0hz26x2036,10,2022-05-16,,610.9150999999999,0.0,0.0
loan_5707350,8z782h277i2hi11y017i2x3zx6661899,1,2022-03-15,2022-03-15,860.2100999999999,860.2100999999999,363.63
loan_5707350,8z782h277i2hi11y017i2x3zx680189y,4,2022-05-02,2022-05-01,857.9689999999999,857.9689999999999,366.7
loan_5707350,8z782h277i2hi11y017i2x3zx666189g,3,2022-04-18,2022-04-01,1114.7976,1114.7976,14.88
loan_5707350,8z782h277i2hi11y017i2x3zx680189x,6,2022-05-31,2022-06-20,1040.67,1040.6734,174.42
loan_5707350,8z782h277i2hi11y017i2x3zx68018z0,8,2022-06-30,2022-06-20,1147.49,1147.4943,13.68
loan_5707350,8z782h277i2hi11y017i2x3zx666189z,2,2022-03-31,2022-04-01,926.0707,926.0707,273.41
loan_5707350,8z782h277i2hi11y017i2x3zx680189i,7,2022-06-15,2022-06-20,1067.84,1067.844,137.2
loan_5707350,8z782h277i2hi11y017i2x3zx680189h,5,2022-05-16,2022-05-16,1014.2109,1014.2109,152.66
loan_2243498,8z78068i801h50y801801i63zyhi732y,3,2022-05-31,2022-05-17,282.51,282.51,0.0
loan_2243498,8z78068i801h50y801801i63zyy1732z,1,2022-05-02,2022-04-19,262.65,262.654,0.0
loan_2243498,8z78068i801h50y801801i63zyhi732g,2,2022-05-16,2022-05-04,261.34,261.34,0.0
loan_2243498,8z78068i801h50y801801i63zyhi732x,5,2022-06-30,2022-06-22,315.36,315.36,0.0
loan_2243498,8z78068i801h50y801801i63zyhi732i,6,2022-07-15,2022-07-11,57.09,57.086,0.0
loan_2243498,8z78068i801h50y801801i63zyhi732h,4,2022-06-15,2022-06-04,390.55,390.55,0.0
loan_8106568,8z7803417h66gg44017h68yx81965637,5,2022-02-15,,468.66,0.0,0.0
loan_8106568,8z7803417h66gg44017h68yx81965634,2,2021-12-31,,468.66,292.0,0.0
loan_8106568,8z7803417h66gg44017h68yx81965636,4,2022-01-31,,468.66,0.0,0.0
loan_8106568,8z7803417h66gg44017h68yx81995639,7,2022-03-15,,468.66,0.0,0.0
loan_8106568,8z7803417h66gg44017h68yx81995638,6,2022-02-28,,468.66,0.0,0.0
loan_8106568,8z7803417h66gg44017h68yx8199563z,8,2022-03-31,,466.98,0.0,0.0
loan_8106568,8z7803417h66gg44017h68yx81965635,3,2022-01-17,,468.66,0.0,0.0
loan_8106568,8z7803417h66gg44017h68yx81965633,1,2021-12-15,2021-12-10,468.66,468.66,0.0
loan_2313874,8z7809z27h2x1hhz017h2ixihi0g7ix7,4,2022-01-17,2022-01-04,205.02,205.0205,0.0
loan_2313874,8z7809z27h2x1hhz017h2ixihi0g7ix5,2,2021-12-15,2021-12-15,205.13,205.13,0.0
loan_2313874,8z7809z27h2x1hhz017h2ixihi0g7ix4,1,2021-11-30,2021-11-29,205.13,205.13,0.0
loan_2313874,8z7809z27h2x1hhz017h2ixihi0g7ix6,3,2021-12-31,2021-12-31,205.13,205.13,0.0
loan_4277388,8z780z277hh88293017hhg1880zz2i8y,3,2022-01-31,2022-02-01,189.07,189.07,0.0
loan_4277388,8z780z277hh88293017hhg1880892i8z,1,2021-12-31,2021-12-30,189.07,189.07,0.0
loan_4277388,8z780z277hh88293017hhg1880zz2i8h,4,2022-02-15,2022-02-15,189.07,189.07,0.0
loan_4277388,8z780z277hh88293017hhg1880zz2i8x,5,2022-02-28,2022-03-01,189.07,189.07,0.0
loan_4277388,8z780z277hh88293017hhg1880zz2i8i,6,2022-03-15,2022-03-26,185.79,185.785,58.0
loan_4277388,8z780z277hh88293017hhg1880892i8g,2,2022-01-17,2022-01-16,189.07,189.07,0.0
loan_1590488,8z7824507i989917017i9g137g452h07,2,2022-04-18,2022-04-18,99.1267,99.1267,33.21
loan_1590488,8z7824507i989917017i9g137g662h09,4,2022-05-16,2022-05-17,109.54,109.5365,18.95
loan_1590488,8z7824507i989917017i9g137g452h08,3,2022-05-02,2022-05-02,106.9304,106.9304,22.52
loan_1590488,8z7824507i989917017i9g137g662h0y,7,2022-06-30,2022-06-30,117.3,117.2964,8.32
loan_1590488,8z7824507i989917017i9g137g662h0g,6,2022-06-15,2022-06-16,114.32,114.318,12.4
loan_1590488,8z7824507i989917017i9g137g662h0z,5,2022-05-31,2022-05-31,111.4053,111.4053,16.39
loan_1590488,8z7824507i989917017i9g137g452h06,1,2022-03-31,2022-03-31,102.03,102.0321,29.23
loan_1590488,8z7824507i989917017i9g137g662h0h,8,2022-07-15,2022-09-14,115.33,115.3327,62.12
loan_5430558,8z7825207xi3434g017xi67ig8xz7zh3,4,2022-04-18,2022-04-11,1533.0,1533.0,0.0
loan_5430558,8z7825207xi3434g017xi67ig8xz7zh2,3,2022-03-31,2022-03-30,1533.0,1533.0,0.0
loan_5430558,8z7825207xi3434g017xi67ig8h07zh1,2,2022-03-15,2022-03-14,1533.0,1533.0,0.0
loan_5430558,8z7825207xi3434g017xi67ig8xz7zh5,6,2022-05-16,2022-05-15,1532.27,1532.27,0.0
loan_5430558,8z7825207xi3434g017xi67ig8xz7zh4,5,2022-05-02,2022-04-29,1533.0,1533.0,0.0
loan_5430558,8z7825207xi3434g017xi67ig8h07zh0,1,2022-02-28,2022-02-27,1533.0,1533.0,0.0
loan_1437382,8z780iii7h47x09g017h4zx004iy3y39,1,2021-11-30,2021-11-29,877.4599999999999,877.4599999999999,0.0
loan_1437382,8z780iii7h47x09g017h4zx004iy3y3y,4,2022-01-17,2022-01-15,876.0729999999999,876.0729999999999,0.0
loan_1437382,8z780iii7h47x09g017h4zx004iy3y3g,3,2021-12-31,2021-12-30,877.4599999999999,877.4599999999999,0.0
loan_1437382,8z780iii7h47x09g017h4zx004iy3y3z,2,2021-12-15,2021-12-11,877.4599999999999,877.4599999999999,0.0
loan_7509936,8z780h9x7i02y657017i0440294y2h31,3,2022-03-31,2022-03-31,173.01,173.01,0.0
loan_7509936,8z780h9x7i02y657017i0440294y2h32,4,2022-04-18,2022-04-18,173.01,173.01,0.0
