loan_id,installment_id,installment_number,installment_duedate,repaid_date,capital_due,capital_paid,interests_paid
loan_9016156,8z7820477x3xii7g017x41i6zg25650g,5,31/03/2022,30/03/2022,459.90,459.9,0
loan_7541362,8z780h037hgx4592017hgi2z2xy629iz,4,15/02/2022,NA,0.00,0,0
loan_7541362,8z780h037hgx4592017hgi2z2xx429iy,6,15/03/2022,NA,0.00,0,0
loan_7541362,8z780h037hgx4592017hgi2z2xy629i7,1,31/12/2021,16/12/2021,1434.09,1434.085,0
loan_7541362,8z780h037hgx4592017hgi2z2xy629i9,3,31/01/2022,NA,0.00,0,0
loan_7541362,8z780h037hgx4592017hgi2z2xx429ig,5,28/02/2022,NA,0.00,0,0
loan_7541362,8z780h037hgx4592017hgi2z2xy629i8,2,17/01/2022,NA,0.00,0,0
loan_6345810,8z780h5y7i792i20017i79841h78316x,2,18/04/2022,NA,1033.68,0,0
loan_6345810,8z780h5y7i792i20017i79841h8y3172,6,15/06/2022,NA,1034.41,0,0
loan_6345810,8z780h5y7i792i20017i79841h8y3171,5,31/05/2022,NA,1033.68,0,0
loan_6345810,8z780h5y7i792i20017i79841h78316h,1,31/03/2022,31/03/2022,1034.41,1034.41,0
loan_6345810,8z780h5y7i792i20017i79841h8y3170,4,16/05/2022,NA,1033.68,0,0
loan_6345810,8z780h5y7i792i20017i79841h8y316i,3,02/05/2022,NA,1033.68,0,0
loan_9460320,8z7825577h42g75h017h4453hhx4439z,2,15/12/2021,14/12/2021,681.09,681.09,0
loan_9460320,8z7825577h42g75h017h4453hhx643z0,8,15/03/2022,14/03/2022,678.17,678.17,0
loan_9460320,8z7825577h42g75h017h4453hhx44399,1,30/11/2021,29/11/2021,681.09,681.09,0
loan_9460320,8z7825577h42g75h017h4453hhx6439x,6,15/02/2022,15/02/2022,681.09,681.09,0
loan_9460320,8z7825577h42g75h017h4453hhx4439y,4,17/01/2022,14/01/2022,681.09,681.09,0
loan_9460320,8z7825577h42g75h017h4453hhx4439h,5,31/01/2022,28/01/2022,681.09,681.09,0
loan_9460320,8z7825577h42g75h017h4453hhx6439i,7,28/02/2022,25/02/2022,681.09,681.09,0
loan_9460320,8z7825577h42g75h017h4453hhx4439g,3,31/12/2021,30/12/2021,681.09,681.09,0
loan_9759092,8z7826z77h717297017h742x9x3y6y7y,3,17/01/2022,16/01/2022,169.35999999999999,169.35999999999999,0
loan_9759092,8z7826z77h717297017h742x9x3x6y80,7,15/03/2022,31/03/2022,169.35999999999999,169.35999999999999,58
loan_9759092,8z7826z77h717297017h742x9x296y7z,1,15/12/2021,14/12/2021,169.35999999999999,169.35999999999999,0
loan_9759092,8z7826z77h717297017h742x9x3y6y7h,4,31/01/2022,31/01/2022,169.35999999999999,169.35999999999999,0
loan_9759092,8z7826z77h717297017h742x9x3x6y81,8,31/03/2022,31/03/2022,167.49,167.4912,0
loan_9759092,8z7826z77h717297017h742x9x3y6y7x,5,15/02/2022,14/02/2022,169.35999999999999,169.35999999999999,0
loan_9759092,8z7826z77h717297017h742x9x3y6y7g,2,31/12/2021,31/12/2021,169.35999999999999,169.35999999999999,0
loan_9759092,8z7826z77h717297017h742x9x3y6y7i,6,28/02/2022,28/02/2022,169.35999999999999,169.35999999999999,0
loan_2595186,8z780ihh7xgiy0z2017xy01gz6g6363h,4,31/03/2022,31/03/2022,223.78,223.7815,44.45
loan_2595186,8z780ihh7xgiy0z2017xy01gz6g6363g,2,28/02/2022,28/02/2022,217.18,217.1823,53.49
loan_2595186,8z780ihh7xgiy0z2017xy01gz6g6363y,3,15/03/2022,15/03/2022,220.06579999999997,220.06579999999997,49.54
loan_2595186,8z780ihh7xgiy0z2017xy01gz6g6363z,1,15/02/2022,14/02/2022,221.31,221.3141,47.83
loan_2595186,8z780ihh7xgiy0z2017xy01gz6gz3640,7,16/05/2022,17/05/2022,243.88569999999999,243.88569999999999,16.92
loan_2595186,8z780ihh7xgiy0z2017xy01gz6g6363x,5,18/04/2022,17/04/2022,228.37319999999997,228.37319999999997,38.16
loan_2595186,8z780ihh7xgiy0z2017xy01gz6gz3641,8,31/05/2022,17/05/2022,229.26,229.2638,0.55
loan_2595186,8z780ihh7xgiy0z2017xy01gz6gz363i,6,02/05/2022,01/05/2022,240.40359999999998,240.40359999999998,23.82
loan_2131232,8z780y5z7h146452017h16h5x91y3x03,3,31/12/2021,NA,158.41,0,0
loan_2131232,8z780y5z7h146452017h16h5x91y3x04,4,17/01/2022,NA,157.56,0,0
loan_2131232,8z780y5z7h146452017h16h5x91y3x02,2,15/12/2021,NA,158.41,0,0
loan_2131232,8z780y5z7h146452017h16h5x9033x01,1,30/11/2021,NA,158.41,0,0
loan_1622990,8z7820x57x254ggh017x26y3263x0yhy,8,02/05/2022,NA,184.16,0,0
loan_1622990,8z7820x57x254ggh017x26y3263x0yx0,12,30/06/2022,NA,164.92159999999998,0,0
loan_1622990,8z7820x57x254ggh017x26y3263g0yh9,5,15/03/2022,04/03/2022,173.56,173.5648,41.24
loan_1622990,8z7820x57x254ggh017x26y326220yh5,1,17/01/2022,16/01/2022,165.39,165.3888,52.44
loan_1622990,8z7820x57x254ggh017x26y3263g0yhg,7,18/04/2022,NA,164.28650000000002,0,0
loan_1622990,8z7820x57x254ggh017x26y3263g0yh8,4,28/02/2022,18/02/2022,169.99,169.9878,46.14
loan_1622990,8z7820x57x254ggh017x26y3263g0yh7,3,15/02/2022,04/02/2022,174.31,174.3094,40.22
loan_1622990,8z7820x57x254ggh017x26y3263x0yhx,10,31/05/2022,NA,191.18699999999998,0,0
loan_1622990,8z7820x57x254ggh017x26y326220yh6,2,31/01/2022,24/01/2022,180.14,180.1421,32.23
loan_1622990,8z7820x57x254ggh017x26y3263g0yhz,6,31/03/2022,25/03/2022,164.02,164.0164,54.32
loan_1622990,8z7820x57x254ggh017x26y3263x0yhi,11,15/06/2022,NA,195.52,0,0
loan_1622990,8z7820x57x254ggh017x26y3263x0yhh,9,16/05/2022,NA,188.05530000000002,0,0
loan_2223392,8z7800677h8ii095017h925934163gi2,2,31/12/2021,31/12/2021,288.34999999999997,288.34999999999997,0
loan_2223392,8z7800677h8ii095017h925934343gi6,6,28/02/2022,01/03/2022,285.72,285.722,0
loan_2223392,8z7800677h8ii095017h925934343gi5,5,15/02/2022,15/02/2022,288.34999999999997,288.34999999999997,0
loan_2223392,8z7800677h8ii095017h925934163gi1,1,15/12/2021,08/12/2021,288.34999999999997,288.34999999999997,0
loan_2223392,8z7800677h8ii095017h925934343gi3,3,17/01/2022,15/01/2022,288.34999999999997,288.34999999999997,0
loan_2223392,8z7800677h8ii095017h925934343gi4,4,31/01/2022,31/01/2022,288.34999999999997,288.34999999999997,0
loan_5683944,8z780x1x7x871z25017x8813ghh60258,1,31/01/2022,28/01/2022,118.99,118.99,0
loan_5683944,8z780x1x7x871z25017x8813ghh60259,2,15/02/2022,10/02/2022,146.00,146,0
loan_5683944,8z780x1x7x871z25017x8813ghi4025z,3,28/02/2022,21/02/2022,120.45,120.45,0
loan_5683944,8z780x1x7x871z25017x8813ghi4025g,4,15/03/2022,12/03/2022,89.06,89.06,0
loan_5079826,8z780g457h6194i2017h6356z57z62hi,3,17/01/2022,15/01/2022,415.37,415.37,0
loan_5079826,8z780g457h6194i2017h6356z59562x0,4,31/01/2022,29/01/2022,415.37,415.37,0
loan_5079826,8z780g457h6194i2017h6356z59562x4,8,31/03/2022,13/04/2022,391.28,391.28,58
loan_5079826,8z780g457h6194i2017h6356z57z62hx,2,31/12/2021,31/12/2021,415.37,415.37,0
loan_5079826,8z780g457h6194i2017h6356z59562x1,5,15/02/2022,15/02/2022,415.37,415.37,0
loan_5079826,8z780g457h6194i2017h6356z57z62hh,1,15/12/2021,15/12/2021,438.00,438,0
loan_5079826,8z780g457h6194i2017h6356z59562x3,7,15/03/2022,13/04/2022,415.37,415.37,58
loan_5079826,8z780g457h6194i2017h6356z59562x2,6,28/02/2022,01/03/2022,415.37,415.37,0
loan_2140932,8z7827517h5741iy017h5y85hizz7780,2,31/12/2021,24/12/2021,181.76999999999998,181.76999999999998,0
loan_2140932,8z7827517h5741iy017h5y85hizz7781,3,17/01/2022,12/01/2022,181.76999999999998,181.76999999999998,0
loan_2140932,8z7827517h5741iy017h5y85hizz777i,1,15/12/2021,12/12/2021,181.76999999999998,181.76999999999998,0
loan_2140932,8z7827517h5741iy017h5y85hizz7782,4,31/01/2022,25/01/2022,181.76999999999998,181.76999999999998,0
loan_3654170,8z7825697h9i6479017hz203iyi41zz7,4,15/02/2022,02/02/2022,1185.26,1185.2645,0
loan_3654170,8z7825697h9i6479017hz203iyi41zz6,3,31/01/2022,02/02/2022,1186.98,1186.98,58
loan_3654170,8z7825697h9i6479017hz203iyhi1zz5,2,17/01/2022,17/01/2022,1186.98,1186.98,0
loan_3654170,8z7825697h9i6479017hz203iyhi1zz4,1,31/12/2021,28/12/2021,1186.98,1186.98,0
loan_4874680,8z7822iy7h0z1248017h0z8x37zz292z,2,15/12/2021,NA,0.00,0,0
loan_4874680,8z7822iy7h0z1248017h0z8x37zz2929,1,30/11/2021,13/11/2021,729.80,729.8029,0
loan_6297940,8z78010x7xzg349y017xzh61x8ih7h13,1,15/02/2022,09/02/2022,868.6999999999999,868.6999999999999,0
loan_6297940,8z78010x7xzg349y017xzh61x9197h16,4,31/03/2022,16/03/2022,868.6999999999999,868.6999999999999,0
loan_6297940,8z78010x7xzg349y017xzh61x9197h15,3,15/03/2022,02/03/2022,868.6999999999999,868.6999999999999,0
loan_6297940,8z78010x7xzg349y017xzh61x9197h17,5,18/04/2022,01/04/2022,868.6999999999999,868.6999999999999,0
loan_6297940,8z78010x7xzg349y017xzh61x9197h14,2,28/02/2022,23/02/2022,868.6999999999999,868.6999999999999,0
loan_6297940,8z78010x7xzg349y017xzh61x9197h18,6,02/05/2022,19/04/2022,868.08,868.0795,0
loan_1278130,8z78010x7h197y05017h1gxz95446389,2,15/12/2021,01/12/2021,1432.04,1432.041,0
loan_1278130,8z78010x7h197y05017h1gxz95446388,1,30/11/2021,26/11/2021,1432.99,1432.99,0
loan_4664652,8z78011g7x6hi66i017x708yg1991x3z,6,18/04/2022,16/04/2022,108.56,108.5583,29.79
loan_4664652,8z78011g7x6hi66i017x708yg19y1x3x,10,15/06/2022,15/06/2022,124.21679999999999,124.21679999999999,12.73
loan_4664652,8z78011g7x6hi66i017x708yg1991x3g,7,02/05/2022,01/05/2022,115.01150000000001,115.01150000000001,22.93
loan_4664652,8z78011g7x6hi66i017x708yg1751x36,2,15/02/2022,14/02/2022,104.03229999999999,104.03229999999999,36.86
loan_4664652,8z78011g7x6hi66i017x708yg1751x37,3,28/02/2022,27/02/2022,108.15,108.1495,31.44
loan_4664652,8z78011g7x6hi66i017x708yg1751x38,4,15/03/2022,13/03/2022,107.23,107.2297,30.74
loan_4664652,8z78011g7x6hi66i017x708yg19y1x3i,11,30/06/2022,30/06/2022,126.95,126.947,8.1
loan_4664652,8z78011g7x6hi66i017x708yg1991x3h,9,31/05/2022,30/05/2022,120.64710000000001,120.64710000000001,15.69
loan_4664652,8z78011g7x6hi66i017x708yg1991x39,5,31/03/2022,30/03/2022,106.93039999999999,106.93039999999999,33.54
loan_4664652,8z78011g7x6hi66i017x708yg1991x3y,8,16/05/2022,15/05/2022,118.72719999999998,118.72719999999998,18.06
loan_4664652,8z78011g7x6hi66i017x708yg19y1x40,12,15/07/2022,16/07/2022,134.18,134.1813,4.15
loan_4664652,8z78011g7x6hi66i017x708yg1751x35,1,31/01/2022,01/02/2022,105.80,105.7989,37.07
loan_3704470,8z7803ig7i2gi4z3017i2hghizxh1669,4,02/05/2022,NA,148.19,0,0
loan_3704470,8z7803ig7i2gi4z3017i2hghizyi1668,3,18/04/2022,NA,148.19,0,0
loan_3704470,8z7803ig7i2gi4z3017i2hghizyi1667,2,31/03/2022,NA,148.19,0,0
loan_3704470,8z7803ig7i2gi4z3017i2hghizyi1666,1,15/03/2022,NA,148.19,0,0
loan_7929882,8z78069x7h61908h017h6309h653089z,1,15/12/2021,02/12/2021,69.93,69.9267,0
loan_7929882,8z78069x7h61908h017h6309h66i089i,6,28/02/2022,01/03/2022,64.24,64.24,0
loan_7929882,8z78069x7h61908h017h6309h66i08z0,7,15/03/2022,01/03/2022,75.35,75.3506,0
loan_7929882,8z78069x7h61908h017h6309h653089g,2,31/12/2021,27/12/2021,74.26,74.2629,0
loan_7929882,8z78069x7h61908h017h6309h66i089y,3,17/01/2022,15/01/2022,68.61269999999999,68.61269999999999,0
loan_7929882,8z78069x7h61908h017h6309h67308z1,8,31/03/2022,NA,9.89,0,0
loan_7929882,8z78069x7h61908h017h6309h66i089h,4,31/01/2022,30/01/2022,79.25,79.2488,0
loan_7929882,8z78069x7h61908h017h6309h66i089x,5,15/02/2022,13/02/2022,67.28,67.2768,0
loan_5536870,8z78293i7hy376h9017hy615973468i6,3,31/01/2022,30/01/2022,566.33,566.3267,127.21
loan_5536870,8z78293i7hy376h9017hy615973468i5,2,17/01/2022,15/01/2022,551.9237999999999,551.9237999999999,146.94
loan_5536870,8z78293i7hy376h9017hy615974868i9,6,15/03/2022,NA,604.24,0,0
loan_5536870,8z78293i7hy376h9017hy615973468i4,1,31/12/2021,31/12/2021,537.89,537.8859,166.17
loan_5536870,8z78293i7hy376h9017hy615973468i7,4,15/02/2022,24/02/2022,568.6188999999999,568.6188999999999,172.07
loan_5536870,8z78293i7hy376h9017hy615974868iz,7,31/03/2022,NA,617.88,0,0
loan_5536870,8z78293i7hy376h9017hy615974868i8,5,28/02/2022,NA,597.08,562.0489,133.07
loan_5536870,8z78293i7hy376h9017hy615974868ig,8,18/04/2022,NA,603.59,0,0
loan_4476032,8z782xzh7i8hyyy2017i9016465y1791,3,02/05/2022,14/05/2022,827.09,827.09,58
loan_4476032,8z782xzh7i8hyyy2017i9016465y1793,5,31/05/2022,NA,827.09,0,0
loan_4476032,8z782xzh7i8hyyy2017i9016465y1794,6,15/06/2022,NA,825.63,0,0
loan_4476032,8z782xzh7i8hyyy2017i9016465y1792,4,16/05/2022,14/05/2022,827.09,827.09,0
loan_4476032,8z782xzh7i8hyyy2017i9016463x1790,2,18/04/2022,14/05/2022,827.09,827.09,58
loan_4476032,8z782xzh7i8hyyy2017i9016463x178i,1,31/03/2022,30/03/2022,827.09,827.09,0
loan_6607454,8z78269z7hy892i2017hyy3253h63h47,3,31/01/2022,30/01/2022,121.91,121.91,0
loan_6607454,8z78269z7hy892i2017hyy3253h63h45,1,31/12/2021,27/12/2021,121.91,121.91,0
loan_6607454,8z78269z7hy892i2017hyy3253h63h46,2,17/01/2022,16/01/2022,121.91,121.91,0
loan_6607454,8z78269z7hy892i2017hyy3253h63h48,4,15/02/2022,14/02/2022,121.91,121.91,0
loan_7197570,8z7824i07i122z82017i13h5x0662h69,2,15/03/2022,31/03/2022,202.94,202.94,58
loan_7197570,8z7824i07i122z82017i13h5x0662h6z,3,31/03/2022,31/03/2022,202.94,202.94,0
loan_7197570,8z7824i07i122z82017i13h5x0782h6g,4,18/04/2022,05/08/2023,202.94,202.94,58
loan_7197570,8z7824i07i122z82017i13h5x0782h6y,5,02/05/2022,05/08/2023,202.94,202.94,58
loan_7197570,8z7824i07i122z82017i13h5x0662h68,1,28/02/2022,26/02/2022,202.94,202.94,0
loan_7197570,8z7824i07i122z82017i13h5x0782h6h,6,16/05/2022,05/08/2023,200.75,200.75,58
loan_7088866,8z7825167ig702xz017ig95x34543yih,4,16/05/2022,NA,170.09,0,0
loan_7088866,8z7825167ig702xz017ig95x34543yiy,3,02/05/2022,NA,170.82,0,0
loan_7088866,8z7825167ig702xz017ig95x34363yiz,1,31/03/2022,NA,170.82,0,0
loan_7088866,8z7825167ig702xz017ig95x34363yig,2,18/04/2022,NA,170.82,0,0
loan_4224940,8z78234i7h717305017h7294x93g46h8,3,17/01/2022,16/01/2022,474.50,474.5,0
loan_4224940,8z78234i7h717305017h7294x94y46hy,7,15/03/2022,15/03/2022,730.00,730,0
loan_4224940,8z78234i7h717305017h7294x94y46hz,5,15/02/2022,14/02/2022,474.50,474.5,0
loan_4224940,8z78234i7h717305017h7294x93g46h6,1,15/12/2021,03/12/2021,468.65999999999997,468.65999999999997,0
loan_4224940,8z78234i7h717305017h7294x94y46hh,8,31/03/2022,28/03/2022,140.41549999999998,140.41549999999998,0
loan_4224940,8z78234i7h717305017h7294x94y46hg,6,28/02/2022,27/02/2022,511.00,511,0
loan_4224940,8z78234i7h717305017h7294x94y46h9,4,31/01/2022,28/01/2022,474.50,474.5,0
loan_4224940,8z78234i7h717305017h7294x93g46h7,2,31/12/2021,19/12/2021,474.50,474.5,0
loan_9654080,8z782g587xh98044017xhgz1340x1gx4,1,28/02/2022,08/02/2022,200.75,200.75,0
loan_9654080,8z782g587xh98044017xhgz1340x1gx7,4,18/04/2022,17/04/2022,200.75,200.75,0
loan_9654080,8z782g587xh98044017xhgz1340x1gx5,2,15/03/2022,09/03/2022,200.75,200.75,0
loan_9654080,8z782g587xh98044017xhgz1340x1gx6,3,31/03/2022,23/03/2022,200.75,200.75,0
loan_1019492,8z7805537xi86z53017xizz7x2930159,1,28/02/2022,02/03/2022,720.51,720.51,0
loan_2503236,8z7802yy7h66gzzi017h67x2x79y1zh7,3,17/01/2022,15/01/2022,129.21,129.21,0
loan_2503236,8z7802yy7h66gzzi017h67x2x79y1zh6,2,31/12/2021,26/12/2021,131.40,131.4,0
loan_2503236,8z7802yy7h66gzzi017h67x2x79y1zh5,1,15/12/2021,13/12/2021,131.40,131.4,0
loan_1134822,8z7807667xh98xh4017xhy558i861ih8,1,28/02/2022,23/02/2022,143.77349999999998,143.77349999999998,48.79
loan_1134822,8z7807667xh98xh4017xhy558i8z1ihi,8,15/06/2022,15/06/2022,215.09449999999998,215.09449999999998,8.2
loan_1134822,8z7807667xh98xh4017xhy558i8z1ihx,7,31/05/2022,30/05/2022,182.24,182.2445,15.15
loan_1134822,8z7807667xh98xh4017xhy558i861ihy,5,02/05/2022,02/05/2022,171.60840000000002,171.60840000000002,26.93
loan_1134822,8z7807667xh98xh4017xhy558i861ihz,3,31/03/2022,29/03/2022,159.55,159.5488,38.32
loan_1134822,8z7807667xh98xh4017xhy558i861ihg,4,18/04/2022,17/04/2022,159.51,159.505,41.32
loan_1134822,8z7807667xh98xh4017xhy558i8z1ihh,6,16/05/2022,14/05/2022,184.04,184.0403,16.63
loan_1134822,8z7807667xh98xh4017xhy558i861ih9,2,15/03/2022,14/03/2022,148.77,148.774,55.29
loan_1941396,8z780y467i311yyh017i326hyx253h68,3,18/04/2022,12/04/2022,100.00999999999999,100.00999999999999,0
loan_1941396,8z780y467i311yyh017i326hyx253h69,4,02/05/2022,29/04/2022,99.28,99.28,0
loan_1941396,8z780y467i311yyh017i326hyx253h67,2,31/03/2022,30/03/2022,100.00999999999999,100.00999999999999,0
loan_1941396,8z780y467i311yyh017i326hyx253h66,1,15/03/2022,14/03/2022,100.00999999999999,100.00999999999999,0
loan_7417818,8z780yi17i175y08017i19y357g95x6h,6,16/05/2022,16/05/2022,192.86599999999999,192.86599999999999,0
loan_7417818,8z780yi17i175y08017i19y357g95x6y,5,02/05/2022,16/05/2022,194.91,194.91,58
loan_7417818,8z780yi17i175y08017i19y357g95x6g,4,18/04/2022,16/04/2022,194.91,194.91,0
loan_7417818,8z780yi17i175y08017i19y357g95x6z,3,31/03/2022,31/03/2022,194.91,194.91,0
loan_7417818,8z780yi17i175y08017i19y3579g5x68,1,28/02/2022,26/02/2022,194.91,194.91,0
loan_7417818,8z780yi17i175y08017i19y3579g5x69,2,15/03/2022,15/03/2022,194.91,194.91,0
loan_9864622,8z7823g57h385y35017h392238y35yyy,4,17/01/2022,17/01/2022,423.40,423.4,0
loan_9864622,8z7823g57h385y35017h392238h75yyi,7,28/02/2022,25/02/2022,423.40,423.4,0
loan_9864622,8z7823g57h385y35017h392238h75yyx,6,15/02/2022,15/02/2022,423.40,423.4,0
loan_9864622,8z7823g57h385y35017h392238h75yh0,8,15/03/2022,14/03/2022,423.18100000000004,423.18100000000004,0
loan_9864622,8z7823g57h385y35017h392238y35yyz,2,15/12/2021,15/12/2021,423.40,423.4,0
loan_9864622,8z7823g57h385y35017h392238y35yy9,1,30/11/2021,29/11/2021,423.40,423.4,0
loan_9864622,8z7823g57h385y35017h392238h75yyh,5,31/01/2022,31/01/2022,423.40,423.4,0
loan_9864622,8z7823g57h385y35017h392238y35yyg,3,31/12/2021,31/12/2021,423.40,423.4,0
loan_5933352,8z782i877xi8749i017xiz87090x370z,5,02/05/2022,NA,831.42,0,0
loan_5933352,8z782i877xi8749i017xiz87090x3709,4,18/04/2022,NA,782.90,0,0
loan_5933352,8z782i877xi8749i017xiz87090x370h,8,15/06/2022,NA,896.01,0,0
loan_5933352,8z782i877xi8749i017xiz8708i73707,2,15/03/2022,NA,764.7625999999999,0,0
loan_5933352,8z782i877xi8749i017xiz87090x370g,6,16/05/2022,NA,851.6691000000001,0,0
loan_5933352,8z782i877xi8749i017xiz87090x370y,7,31/05/2022,NA,869.3424000000001,0,0
loan_5933352,8z782i877xi8749i017xiz8708i73706,1,28/02/2022,NA,756.38,0,0
loan_5933352,8z782i877xi8749i017xiz8708i73708,3,31/03/2022,NA,776.01,0,0
loan_5026088,8z782i5280136h58018015xxx72y6730,2,16/05/2022,16/05/2022,178.12,178.12,0
loan_5026088,8z782i5280136h58018015xxx72y6732,4,15/06/2022,10/08/2022,176.32,176.3169,58
loan_5026088,8z782i5280136h58018015xxx72y6731,3,31/05/2022,20/07/2022,178.12,178.12,58
loan_5026088,8z782i5280136h58018015xxx72y672i,1,02/05/2022,10/04/2022,178.12,178.12,0
loan_7926400,8z782896805g8iy4018063364z322zg1,3,15/06/2022,15/06/2022,137.24,137.24,0
loan_7926400,8z782896805g8iy4018063364z322zg2,4,30/06/2022,28/06/2022,135.12,135.123,0
loan_7926400,8z782896805g8iy4018063364z322zzi,1,16/05/2022,11/05/2022,137.24,137.24,0
loan_7926400,8z782896805g8iy4018063364z322zg0,2,31/05/2022,29/05/2022,137.24,137.24,0
loan_7071804,8z7802hh7h47x025017h495070105895,7,28/02/2022,25/02/2022,521.9499999999999,521.9499999999999,0
loan_7071804,8z7802hh7h47x025017h495070105896,8,15/03/2022,12/03/2022,521.48,521.4755,0
loan_7071804,8z7802hh7h47x025017h49506ii2588i,1,30/11/2021,29/11/2021,521.9499999999999,521.9499999999999,0
loan_7071804,8z7802hh7h47x025017h49506ii25891,3,31/12/2021,27/12/2021,521.9499999999999,521.9499999999999,0
loan_7071804,8z7802hh7h47x025017h495070105894,6,15/02/2022,12/02/2022,521.9499999999999,521.9499999999999,0
loan_7071804,8z7802hh7h47x025017h49506ii25892,4,17/01/2022,13/01/2022,521.9499999999999,521.9499999999999,0
loan_7071804,8z7802hh7h47x025017h49506ii25890,2,15/12/2021,11/12/2021,521.9499999999999,521.9499999999999,0
loan_7071804,8z7802hh7h47x025017h495070105893,5,31/01/2022,28/01/2022,521.9499999999999,521.9499999999999,0
loan_9419498,8z7805g57h0z082y017h0y55h1i36720,7,28/02/2022,28/02/2022,381.06,381.06,0
loan_9419498,8z7805g57h0z082y017h0y55h1xi671y,3,31/12/2021,31/12/2021,381.06,381.06,0
loan_9419498,8z7805g57h0z082y017h0y55h1i36721,8,15/03/2022,15/03/2022,375.95,375.95,0
loan_9419498,8z7805g57h0z082y017h0y55h1xi671x,5,31/01/2022,28/01/2022,381.06,381.06,0
loan_9419498,8z7805g57h0z082y017h0y55h1i3671i,6,15/02/2022,15/02/2022,381.06,381.06,0
loan_9419498,8z7805g57h0z082y017h0y55h1xi671g,2,15/12/2021,08/12/2021,381.06,381.06,0
loan_9419498,8z7805g57h0z082y017h0y55h1xi671z,1,30/11/2021,28/11/2021,381.06,381.06,0
loan_9419498,8z7805g57h0z082y017h0y55h1xi671h,4,17/01/2022,11/01/2022,381.06,381.06,0
loan_9436564,8z7808767h386y0i017h3z2ih09308iy,1,30/11/2021,21/11/2021,704.4499999999999,704.4499999999999,0
loan_9436564,8z7808767h386y0i017h3z2ih0g20901,6,15/02/2022,23/02/2022,700.33,700.3255,58
loan_9436564,8z7808767h386y0i017h3z2ih0g20900,5,31/01/2022,31/01/2022,704.4499999999999,704.4499999999999,0
loan_9436564,8z7808767h386y0i017h3z2ih09308ih,2,15/12/2021,14/12/2021,704.4499999999999,704.4499999999999,0
loan_9436564,8z7808767h386y0i017h3z2ih0g208ii,4,17/01/2022,14/01/2022,704.4499999999999,704.4499999999999,0
loan_9436564,8z7808767h386y0i017h3z2ih0g208ix,3,31/12/2021,31/12/2021,704.4499999999999,704.4499999999999,0
loan_9503838,8z7809467xg05hh0017xg3y6g60y0zxi,2,28/02/2022,25/02/2022,749.71,749.71,0
loan_9503838,8z7809467xg05hh0017xg3y6g60y0zi1,4,31/03/2022,25/03/2022,749.71,749.71,0
loan_9503838,8z7809467xg05hh0017xg3y6g60y0zi0,3,15/03/2022,11/03/2022,749.71,749.71,0
loan_9503838,8z7809467xg05hh0017xg3y6g5i10zxx,1,15/02/2022,11/02/2022,749.71,749.71,0
loan_9503838,8z7809467xg05hh0017xg3y6g60y0zi2,5,18/04/2022,08/04/2022,1497.3759999999997,1497.3759999999997,0
loan_9503838,8z7809467xg05hh0017xg3y6g60y0zi3,6,02/05/2022,NA,0.00,0,0
loan_8214644,8z7802ig7h28i819017h2zh8i02x5y41,3,31/12/2021,NA,185.42,0,0
loan_8214644,8z7802ig7h28i819017h2zh8i02x5y42,4,17/01/2022,NA,182.94,0,0
loan_8214644,8z7802ig7h28i819017h2zh8i0135y3i,1,30/11/2021,30/11/2021,185.42,185.42,0
loan_8214644,8z7802ig7h28i819017h2zh8i0135y40,2,15/12/2021,14/12/2021,185.42,185.42,0
loan_2316326,8z780y0x7xg58431017xg68xy7gg6g60,6,02/05/2022,29/04/2022,537.22,537.2216,0
loan_2316326,8z780y0x7xg58431017xg68xy7gg6g5h,3,15/03/2022,15/03/2022,554.80,554.8,0
loan_2316326,8z780y0x7xg58431017xg68xy7gg6g5x,4,31/03/2022,31/03/2022,554.80,554.8,0
loan_2316326,8z780y0x7xg58431017xg68xy79g6g5y,2,28/02/2022,28/02/2022,557.8513999999999,557.8513999999999,0
loan_2316326,8z780y0x7xg58431017xg68xy7gg6g5i,5,18/04/2022,13/04/2022,565.02,565.02,0
loan_2316326,8z780y0x7xg58431017xg68xy79g6g5g,1,15/02/2022,15/02/2022,554.80,554.8,0
loan_6986658,8z780yz57iixx5zi01800237y2xh241g,5,15/06/2022,18/06/2022,332.88,332.88,58
loan_6986658,8z780yz57iixx5zi01800237y2xh241z,4,31/05/2022,08/06/2022,332.88,332.88,58
loan_6986658,8z780yz57iixx5zi01800237y2xh2419,3,16/05/2022,06/05/2022,332.88,332.88,0
loan_6986658,8z780yz57iixx5zi01800237y2xh2418,2,02/05/2022,06/05/2022,332.88,332.88,58
loan_6986658,8z780yz57iixx5zi01800237y2xh2417,1,18/04/2022,27/04/2022,332.88,332.88,58
loan_6986658,8z780yz57iixx5zi01800237y2i1241y,6,30/06/2022,04/07/2022,329.63,329.6315,58
loan_9655436,8z780ihy7izyg760017izixh937454g8,1,31/03/2022,05/04/2022,270.83,270.83,58
loan_9655436,8z780ihy7izyg760017izixh938554gh,6,15/06/2022,19/07/2022,270.09999999999997,270.09999999999997,58
loan_9655436,8z780ihy7izyg760017izixh937454g9,2,18/04/2022,13/04/2022,270.83,270.83,0
loan_9655436,8z780ihy7izyg760017izixh937454gz,3,02/05/2022,30/05/2022,270.83,270.83,58
loan_9655436,8z780ihy7izyg760017izixh937454gg,4,16/05/2022,30/05/2022,270.83,270.83,58
